2015-01-08,400,150,Visa
2015-01-08,491,200,MasterCard
2015-01-08,688,50,Visa
2015-01-08,722,100,Visa
2015-01-08,846,150,AMEX
2015-01-08,879,150,Visa
2015-01-08,943,50,AMEX
2015-01-08,948,150,MasterCard
2015-01-09,108,200,Visa
2015-01-09,109,50,Visa
2015-01-09,116,50,MasterCard
2015-01-09,143,100,Visa
2015-01-09,169,150,Visa
2015-01-09,18,50,MasterCard
2015-01-09,202,100,MasterCard
2015-01-09,207,200,AMEX
2015-01-09,216,200,Visa
2015-01-09,23,50,MasterCard
2015-01-09,234,100,MasterCard
2015-01-09,251,100,Visa
2015-01-09,285,150,MasterCard
2015-01-09,286,200,MasterCard
2015-01-09,403,50,MasterCard
2015-01-09,407,200,MasterCard
2015-01-09,45,200,MasterCard
2015-01-09,450,150,MasterCard
2015-01-09,463,50,MasterCard
2015-01-09,465,200,MasterCard
2015-01-09,481,100,Visa
2015-01-09,503,50,AMEX
2015-01-09,565,50,MasterCard
2015-01-09,589,50,MasterCard
2015-01-09,667,50,Visa
2015-01-09,675,50,Visa
2015-01-09,682,200,Visa
2015-01-09,726,200,Visa
2015-01-09,738,100,MasterCard
2015-01-09,743,150,MasterCard
2015-01-09,747,50,MasterCard
2015-01-09,759,200,MasterCard
2015-01-09,762,100,Visa
2015-01-09,763,150,MasterCard
2015-01-09,787,100,AMEX
2015-01-09,807,100,MasterCard
2015-01-09,829,150,MasterCard
2015-01-09,852,100,Visa
2015-01-09,93,100,AMEX
2015-01-10,745,100,Visa
2015-01-10,760,200,AMEX
2015-01-10,881,50,MasterCard
2015-01-11,145,150,AMEX
2015-01-11,285,200,Visa
2015-01-11,455,150,MasterCard
2015-01-11,49,100,Visa
2015-01-11,556,50,MasterCard
2015-01-11,567,100,Visa
2015-01-12,151,150,AMEX
2015-01-12,173,50,MasterCard
2015-01-12,19,200,MasterCard
2015-01-12,205,200,Visa
2015-01-12,233,200,MasterCard
2015-01-12,28,100,Visa
2015-01-12,290,200,AMEX
2015-01-12,344,150,AMEX
2015-01-12,36,200,Visa
2015-01-12,400,50,MasterCard
2015-01-12,491,50,MasterCard
2015-01-12,493,50,Visa
2015-01-12,501,200,Visa
2015-01-12,51,100,Visa
2015-01-12,534,200,AMEX
2015-01-12,54,200,MasterCard
2015-01-12,557,150,MasterCard
2015-01-12,558,100,Visa
2015-01-12,601,150,AMEX
2015-01-12,628,50,Visa
2015-01-12,659,200,Visa
2015-01-12,734,100,MasterCard
2015-01-12,755,100,AMEX
2015-01-12,774,100,MasterCard
2015-01-12,797,200,Visa
2015-01-12,799,50,Visa
2015-01-12,821,150,Visa
2015-01-12,864,100,MasterCard
2015-01-12,888,100,Visa
2015-01-12,892,150,MasterCard
2015-01-12,914,200,AMEX
2015-01-12,996,100,MasterCard
2015-01-13,100,50,AMEX
2015-01-13,1000,50,MasterCard
2015-01-13,102,200,MasterCard
2015-01-13,104,50,MasterCard
2015-01-13,122,150,MasterCard
2015-01-13,125,200,AMEX
2015-01-13,134,200,Visa
2015-01-13,14,50,MasterCard
2015-01-13,145,150,MasterCard
2015-01-13,146,150,AMEX
2015-01-13,148,150,MasterCard
2015-01-13,149,100,MasterCard
2015-01-13,150,150,Visa
2015-01-13,155,50,Visa
2015-01-13,164,150,MasterCard
2015-01-13,175,150,AMEX
2015-01-13,19,50,Visa
2015-01-13,2,50,Visa
2015-01-13,217,50,Visa
2015-01-13,223,150,MasterCard
2015-01-13,227,150,MasterCard
2015-01-13,24,50,Visa
2015-01-13,244,150,MasterCard
2015-01-13,249,50,AMEX
2015-01-13,25,200,MasterCard
2015-01-13,251,150,Visa
2015-01-13,254,150,Visa
2015-01-13,263,50,AMEX
2015-01-13,268,150,Visa
2015-01-13,290,200,AMEX
2015-01-13,300,200,MasterCard
2015-01-13,32,50,MasterCard
2015-01-13,323,100,Visa
2015-01-13,324,100,Visa
2015-01-13,332,100,MasterCard
2015-01-13,332,200,Visa
2015-01-13,332,50,AMEX
2015-01-13,333,200,MasterCard
2015-01-13,335,100,MasterCard
2015-01-13,337,100,Visa
2015-01-13,34,200,Visa
2015-01-13,340,50,Visa
2015-01-13,342,100,Visa
2015-01-13,350,50,Visa
2015-01-13,375,150,Visa
2015-01-13,375,50,Visa
2015-01-13,39,50,MasterCard
2015-01-13,396,150,MasterCard
2015-01-13,398,100,Visa
2015-01-13,399,200,AMEX
2015-01-13,4,150,MasterCard
2015-01-13,401,100,Visa
2015-01-13,406,150,Visa
2015-01-13,409,100,Visa
2015-01-13,410,200,MasterCard
2015-01-13,418,150,MasterCard
2015-01-13,424,100,Visa
2015-01-13,429,50,MasterCard
2015-01-13,430,150,Visa
2015-01-13,431,100,AMEX
2015-01-13,432,150,MasterCard
2015-01-13,439,150,MasterCard
2015-01-13,442,100,Visa
2015-01-13,450,50,AMEX
2015-01-13,453,150,MasterCard
2015-01-13,454,100,Visa
2015-01-13,456,100,Visa
2015-01-13,464,150,AMEX
2015-01-13,471,200,Visa
2015-01-13,473,100,Visa
2015-01-13,478,50,Visa
2015-01-13,487,150,Visa
2015-01-13,488,200,MasterCard
2015-01-13,494,200,Visa
2015-01-13,50,50,MasterCard
2015-01-13,502,100,MasterCard
2015-01-13,503,100,Visa
2015-01-13,505,50,MasterCard
2015-01-13,515,200,Visa
2015-01-13,522,150,MasterCard
2015-01-13,524,200,MasterCard
2015-01-13,529,150,AMEX
2015-01-13,530,50,MasterCard
2015-01-13,534,150,MasterCard
2015-01-13,543,100,Visa
2015-01-13,547,200,MasterCard
2015-01-13,55,200,MasterCard
2015-01-13,554,100,MasterCard
2015-01-13,560,200,Visa
2015-01-13,57,150,MasterCard
2015-01-13,571,200,MasterCard
2015-01-13,577,200,Visa
2015-01-13,58,200,Visa
2015-01-13,583,50,AMEX
2015-01-13,583,50,Visa
2015-01-13,586,150,Visa
2015-01-13,6,200,MasterCard
2015-01-13,604,150,AMEX
2015-01-13,605,200,MasterCard
2015-01-13,608,100,Visa
2015-01-13,611,200,MasterCard
2015-01-13,612,100,MasterCard
2015-01-13,62,200,MasterCard
2015-01-13,628,200,Visa
2015-01-13,632,50,Visa
2015-01-13,636,100,MasterCard
2015-01-13,636,200,MasterCard
2015-01-13,638,200,Visa
2015-01-13,64,150,MasterCard
2015-01-13,653,200,MasterCard
2015-01-13,664,150,AMEX
2015-01-13,673,100,MasterCard
2015-01-13,675,200,Visa
2015-01-13,678,50,Visa
2015-01-13,679,50,Visa
2015-01-13,684,200,AMEX
2015-01-13,686,200,Visa
2015-01-13,691,200,AMEX
2015-01-13,693,100,MasterCard
2015-01-13,695,150,MasterCard
2015-01-13,696,100,Visa
2015-01-13,714,50,AMEX
2015-01-13,726,150,Visa
2015-01-13,728,150,Visa
2015-01-13,73,200,Visa
2015-01-13,730,200,MasterCard
2015-01-13,744,150,Visa
2015-01-13,746,150,MasterCard
2015-01-13,748,100,Visa
2015-01-13,75,50,Visa
2015-01-13,752,150,Visa
2015-01-13,753,150,MasterCard
2015-01-13,756,50,MasterCard
2015-01-13,76,200,MasterCard
2015-01-13,76,50,Visa
2015-01-13,762,100,Visa
2015-01-13,770,150,Visa
2015-01-13,782,100,Visa
2015-01-13,785,200,Visa
2015-01-13,797,150,AMEX
2015-01-13,800,150,MasterCard
2015-01-13,800,150,MasterCard
2015-01-13,800,200,MasterCard
2015-01-13,817,50,Visa
2015-01-13,829,100,MasterCard
2015-01-13,83,50,MasterCard
2015-01-13,837,50,Visa
2015-01-13,838,100,Visa
2015-01-13,857,50,MasterCard
2015-01-13,858,50,AMEX
2015-01-13,86,100,MasterCard
2015-01-13,865,100,MasterCard
2015-01-13,870,50,AMEX
2015-01-13,871,100,AMEX
2015-01-13,874,100,MasterCard
2015-01-13,88,150,Visa
2015-01-13,88,50,MasterCard
2015-01-13,88,50,Visa
2015-01-13,887,50,MasterCard
2015-01-13,895,150,MasterCard
2015-01-13,916,200,MasterCard
2015-01-13,919,200,Visa
2015-01-13,920,150,MasterCard
2015-01-13,927,100,AMEX
2015-01-13,93,200,AMEX
2015-01-13,935,200,MasterCard
2015-01-13,937,200,Visa
2015-01-13,941,100,MasterCard
2015-01-13,944,100,Visa
2015-01-13,944,50,AMEX
2015-01-13,946,200,AMEX
2015-01-13,948,150,MasterCard
2015-01-13,949,50,AMEX
2015-01-13,951,50,Visa
2015-01-13,952,150,MasterCard
2015-01-13,958,150,AMEX
2015-01-13,962,50,MasterCard
2015-01-13,963,200,Visa
2015-01-13,966,100,Visa
2015-01-13,97,100,Visa
2015-01-13,980,150,Visa
2015-01-13,984,200,Visa
2015-01-13,985,200,AMEX
2015-01-13,985,50,MasterCard
2015-01-13,990,100,Visa
2015-01-13,991,100,Visa
2015-01-13,993,200,Visa
2015-01-14,1,100,MasterCard
2015-01-14,1,50,Visa
2015-01-14,102,150,MasterCard
2015-01-14,114,150,AMEX
2015-01-14,119,100,MasterCard
2015-01-14,12,50,MasterCard
2015-01-14,120,50,MasterCard
2015-01-14,126,150,MasterCard
2015-01-14,138,200,AMEX
2015-01-14,139,200,MasterCard
2015-01-14,190,100,Visa
2015-01-14,195,50,AMEX
2015-01-14,204,150,Visa
2015-01-14,213,50,AMEX
2015-01-14,221,50,MasterCard
2015-01-14,232,100,Visa
2015-01-14,235,100,MasterCard
2015-01-14,239,150,MasterCard
2015-01-14,243,50,Visa
2015-01-14,247,100,Visa
2015-01-14,250,100,AMEX
2015-01-14,271,50,MasterCard
2015-01-14,274,150,Visa
2015-01-14,281,150,MasterCard
2015-01-14,285,150,MasterCard
2015-01-14,298,50,Visa
2015-01-14,305,100,AMEX
2015-01-14,320,150,Visa
2015-01-14,324,100,Visa
2015-01-14,326,50,MasterCard
2015-01-14,327,150,MasterCard
2015-01-14,34,200,MasterCard
2015-01-14,343,150,AMEX
2015-01-14,348,150,MasterCard
2015-01-14,36,100,Visa
2015-01-14,362,100,MasterCard
2015-01-14,368,100,MasterCard
2015-01-14,371,150,MasterCard
2015-01-14,373,100,MasterCard
2015-01-14,376,50,AMEX
2015-01-14,38,150,Visa
2015-01-14,392,150,AMEX
2015-01-14,398,50,MasterCard
2015-01-14,401,200,AMEX
2015-01-14,418,100,Visa
2015-01-14,426,200,MasterCard
2015-01-14,426,50,MasterCard
2015-01-14,429,50,MasterCard
2015-01-14,43,150,AMEX
2015-01-14,439,100,Visa
2015-01-14,44,50,MasterCard
2015-01-14,446,150,Visa
2015-01-14,457,100,MasterCard
2015-01-14,474,200,MasterCard
2015-01-14,480,150,MasterCard
2015-01-14,49,150,MasterCard
2015-01-14,493,150,Visa
2015-01-14,497,150,AMEX
2015-01-14,5,100,MasterCard
2015-01-14,506,50,Visa
2015-01-14,510,100,MasterCard
2015-01-14,517,50,MasterCard
2015-01-14,520,50,AMEX
2015-01-14,521,50,Visa
2015-01-14,534,100,AMEX
2015-01-14,545,150,Visa
2015-01-14,551,150,MasterCard
2015-01-14,556,200,AMEX
2015-01-14,567,200,MasterCard
2015-01-14,571,200,AMEX
2015-01-14,585,100,AMEX
2015-01-14,599,150,MasterCard
2015-01-14,603,150,MasterCard
2015-01-14,604,50,MasterCard
2015-01-14,619,200,AMEX
2015-01-14,629,200,MasterCard
2015-01-14,633,100,Visa
2015-01-14,637,50,Visa
2015-01-14,645,150,AMEX
2015-01-14,648,50,MasterCard
2015-01-14,689,150,Visa
2015-01-14,692,100,Visa
2015-01-14,695,200,AMEX
2015-01-14,703,200,Visa
2015-01-14,705,100,MasterCard
2015-01-14,711,200,Visa
2015-01-14,728,150,MasterCard
2015-01-14,73,50,MasterCard
2015-01-14,730,100,Visa
2015-01-14,742,150,MasterCard
2015-01-14,750,150,MasterCard
2015-01-14,759,100,MasterCard
2015-01-14,764,150,MasterCard
2015-01-14,768,200,MasterCard
2015-01-14,769,200,MasterCard
2015-01-14,774,100,AMEX
2015-01-14,779,100,MasterCard
2015-01-14,792,150,Visa
2015-01-14,805,100,AMEX
2015-01-14,812,150,MasterCard
2015-01-14,815,200,AMEX
2015-01-14,820,100,MasterCard
2015-01-14,822,50,Visa
2015-01-14,833,200,Visa
2015-01-14,84,100,AMEX
2015-01-14,842,150,MasterCard
2015-01-14,842,200,MasterCard
2015-01-14,844,150,AMEX
2015-01-14,850,50,MasterCard
2015-01-14,858,200,AMEX
2015-01-14,864,150,AMEX
2015-01-14,877,100,Visa
2015-01-14,879,200,Visa
2015-01-14,885,150,AMEX
2015-01-14,885,200,MasterCard
2015-01-14,9,100,MasterCard
2015-01-14,906,200,MasterCard
2015-01-14,906,50,AMEX
2015-01-14,920,100,MasterCard
2015-01-14,920,100,MasterCard
2015-01-14,930,200,MasterCard
2015-01-14,949,150,MasterCard
2015-01-14,976,100,AMEX
2015-01-14,976,50,MasterCard
2015-01-14,99,150,AMEX
2015-01-14,99,150,MasterCard
2015-01-14,99,50,Visa
2015-01-15,159,50,MasterCard
2015-01-15,193,150,Visa
2015-01-15,203,50,AMEX
2015-01-15,218,200,MasterCard
2015-01-15,219,150,AMEX
2015-01-15,248,150,AMEX
2015-01-15,308,100,AMEX
2015-01-15,322,100,Visa
2015-01-15,366,100,MasterCard
2015-01-15,392,100,AMEX
2015-01-15,427,50,MasterCard
2015-01-15,507,150,Visa
2015-01-15,526,100,MasterCard
2015-01-15,559,100,MasterCard
2015-01-15,565,200,MasterCard
2015-01-15,572,100,AMEX
2015-01-15,598,100,Visa
2015-01-15,623,150,Visa
2015-01-15,632,150,Visa
2015-01-15,650,200,Visa
2015-01-15,651,200,Visa
2015-01-15,710,50,Visa
2015-01-15,736,200,Visa
2015-01-15,744,150,MasterCard
2015-01-15,750,100,MasterCard
2015-01-15,777,150,MasterCard
2015-01-15,792,50,MasterCard
2015-01-15,807,150,Visa
2015-01-15,811,50,AMEX
2015-01-15,817,200,MasterCard
2015-01-15,867,150,Visa
2015-01-15,872,150,Visa
2015-01-15,877,150,Visa
2015-01-15,919,50,MasterCard
2015-01-15,952,200,AMEX
2015-01-15,983,200,MasterCard
2015-01-16,172,50,MasterCard
2015-01-16,173,200,Visa
2015-01-16,21,150,Visa
2015-01-16,230,150,MasterCard
2015-01-16,284,50,AMEX
2015-01-16,325,100,Visa
2015-01-16,325,100,Visa
2015-01-16,341,200,AMEX
2015-01-16,344,50,Visa
2015-01-16,443,200,Visa
2015-01-16,46,150,MasterCard
2015-01-16,497,150,Visa
2015-01-16,503,150,Visa
2015-01-16,504,50,MasterCard
2015-01-16,580,50,Visa
2015-01-16,598,100,AMEX
2015-01-16,621,100,AMEX
2015-01-16,655,50,MasterCard
2015-01-16,666,200,Visa
2015-01-16,715,100,MasterCard
2015-01-16,766,150,MasterCard
2015-01-16,773,200,Visa
2015-01-16,788,50,Visa
2015-01-16,796,200,Visa
2015-01-16,874,150,MasterCard
2015-01-16,912,50,MasterCard
2015-01-16,92,150,Visa
2015-01-16,920,100,Visa
2015-01-16,93,150,AMEX
2015-01-16,949,100,Visa
2015-01-16,954,200,Visa
2015-01-17,280,100,Visa
2015-01-17,716,100,AMEX
2015-01-17,754,200,MasterCard
2015-01-17,844,100,MasterCard
2015-01-18,120,200,AMEX
2015-01-18,134,200,MasterCard
2015-01-18,18,200,MasterCard
2015-01-18,236,50,Visa
2015-01-18,3,150,Visa
2015-01-18,320,150,AMEX
2015-01-18,347,50,MasterCard
2015-01-18,462,150,Visa
2015-01-18,559,200,MasterCard
2015-01-18,60,200,MasterCard
2015-01-18,604,150,AMEX
2015-01-18,607,200,MasterCard
2015-01-18,622,100,Visa
2015-01-18,655,50,MasterCard
2015-01-18,671,100,Visa
2015-01-18,693,100,MasterCard
2015-01-18,694,150,AMEX
2015-01-18,782,50,Visa
2015-01-18,795,50,Visa
2015-01-18,834,100,Visa
2015-01-18,871,50,AMEX
2015-01-18,878,150,Visa
2015-01-18,951,200,MasterCard
2015-01-18,975,100,Visa
2015-01-19,1000,200,Visa
2015-01-19,137,200,Visa
2015-01-19,21,200,MasterCard
2015-01-19,249,150,MasterCard
2015-01-19,303,100,Visa
2015-01-19,304,200,Visa
2015-01-19,310,200,MasterCard
2015-01-19,318,200,AMEX
2015-01-19,361,100,Visa
2015-01-19,363,150,AMEX
2015-01-19,367,150,MasterCard
2015-01-19,383,150,AMEX
2015-01-19,401,100,MasterCard
2015-01-19,502,200,Visa
2015-01-19,52,200,Visa
2015-01-19,524,150,Visa
2015-01-19,57,100,Visa
2015-01-19,606,150,Visa
2015-01-19,660,150,MasterCard
2015-01-19,683,150,MasterCard
2015-01-19,706,50,MasterCard
2015-01-19,736,100,MasterCard
2015-01-19,75,200,Visa
2015-01-19,76,200,MasterCard
2015-01-19,827,150,Visa
2015-01-19,876,150,AMEX
2015-01-19,92,200,MasterCard
2015-01-19,929,200,AMEX
2015-01-19,98,150,AMEX
2015-01-20,107,150,MasterCard
2015-01-20,131,200,MasterCard
2015-01-20,160,50,Visa
2015-01-20,188,200,AMEX
2015-01-20,259,200,Visa
2015-01-20,304,200,Visa
2015-01-20,306,200,MasterCard
2015-01-20,330,100,Visa
2015-01-20,38,50,MasterCard
2015-01-20,413,100,MasterCard
2015-01-20,43,150,AMEX
2015-01-20,446,200,Visa
2015-01-20,450,100,Visa
2015-01-20,49,200,MasterCard
2015-01-20,497,150,Visa
2015-01-20,540,200,Visa
2015-01-20,611,50,AMEX
2015-01-20,620,50,Visa
2015-01-20,764,200,MasterCard
2015-01-20,77,150,MasterCard
2015-01-20,802,150,Visa
2015-01-20,875,200,MasterCard
2015-01-20,896,200,MasterCard
2015-01-20,925,200,MasterCard
2015-01-21,101,50,Visa
2015-01-21,112,100,MasterCard
2015-01-21,172,200,Visa
2015-01-21,218,100,AMEX
2015-01-21,260,100,MasterCard
2015-01-21,260,100,MasterCard
2015-01-21,328,200,AMEX
2015-01-21,349,100,MasterCard
2015-01-21,425,200,MasterCard
2015-01-21,448,50,Visa
2015-01-21,527,100,Visa
2015-01-21,564,200,AMEX
2015-01-21,577,200,Visa
2015-01-21,586,200,Visa
2015-01-21,591,100,Visa
2015-01-21,622,200,Visa
2015-01-21,647,200,Visa
2015-01-21,671,100,AMEX
2015-01-21,683,150,AMEX
2015-01-21,702,150,MasterCard
2015-01-21,871,100,MasterCard
2015-01-21,918,100,Visa
2015-01-21,928,100,MasterCard
2015-01-22,173,100,MasterCard
2015-01-22,216,100,MasterCard
2015-01-22,281,200,AMEX
2015-01-22,32,150,AMEX
2015-01-22,446,200,MasterCard
2015-01-22,455,150,Visa
2015-01-22,70,200,MasterCard
2015-01-22,729,200,Visa
2015-01-22,792,50,Visa
2015-01-23,1000,50,MasterCard
2015-01-23,109,50,MasterCard
2015-01-23,129,50,MasterCard
2015-01-23,145,100,Visa
2015-01-23,155,150,AMEX
2015-01-23,155,50,Visa
2015-01-23,164,200,MasterCard
2015-01-23,184,200,MasterCard
2015-01-23,191,100,AMEX
2015-01-23,198,50,MasterCard
2015-01-23,200,50,Visa
2015-01-23,228,200,Visa
2015-01-23,263,200,Visa
2015-01-23,27,50,MasterCard
2015-01-23,281,150,Visa
2015-01-23,3,150,Visa
2015-01-23,314,200,AMEX
2015-01-23,320,200,Visa
2015-01-23,343,50,Visa
2015-01-23,36,150,MasterCard
2015-01-23,378,50,Visa
2015-01-23,395,150,MasterCard
2015-01-23,396,150,Visa
2015-01-23,402,50,MasterCard
2015-01-23,403,100,MasterCard
2015-01-23,404,150,AMEX
2015-01-23,41,200,AMEX
2015-01-23,429,100,Visa
2015-01-23,478,200,Visa
2015-01-23,479,150,Visa
2015-01-23,480,50,MasterCard
2015-01-23,500,150,Visa
2015-01-23,507,100,MasterCard
2015-01-23,507,150,AMEX
2015-01-23,508,200,Visa
2015-01-23,53,50,MasterCard
2015-01-23,530,200,MasterCard
2015-01-23,531,50,Visa
2015-01-23,563,100,MasterCard
2015-01-23,571,200,Visa
2015-01-23,576,50,MasterCard
2015-01-23,592,150,Visa
2015-01-23,628,50,MasterCard
2015-01-23,635,50,AMEX
2015-01-23,674,200,Visa
2015-01-23,681,100,MasterCard
2015-01-23,695,50,Visa
2015-01-23,704,200,Visa
2015-01-23,731,100,AMEX
2015-01-23,732,50,MasterCard
2015-01-23,749,200,Visa
2015-01-23,82,150,Visa
2015-01-23,824,50,MasterCard
2015-01-23,829,100,MasterCard
2015-01-23,852,150,Visa
2015-01-23,857,150,Visa
2015-01-23,86,50,MasterCard
2015-01-23,860,100,Visa
2015-01-23,863,150,MasterCard
2015-01-23,865,150,Visa
2015-01-23,880,150,MasterCard
2015-01-23,90,100,AMEX
2015-01-23,905,100,MasterCard
2015-01-23,920,200,Visa
2015-01-23,99,50,AMEX
2015-01-24,227,50,Visa
2015-01-24,600,50,AMEX
2015-01-24,710,150,Visa
2015-01-25,104,200,AMEX
2015-01-25,190,150,AMEX
2015-01-25,23,50,MasterCard
2015-01-25,238,150,MasterCard
2015-01-25,243,100,Visa
2015-01-25,248,50,MasterCard
2015-01-25,269,200,AMEX
2015-01-25,286,150,Visa
2015-01-25,301,200,MasterCard
2015-01-25,341,200,MasterCard
2015-01-25,373,50,Visa
